

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
251.053  000.039  000.039: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/nvim-colorizer.lua/plugin/colorizer.lua
252.273  001.104  001.104: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.lua
252.834  000.168  000.168: require('nvim-treesitter.statusline')
253.102  000.264  000.264: require('nvim-treesitter.query_predicates')
253.105  000.604  000.172: require('nvim-treesitter')
253.540  001.077  000.472: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
253.626  000.011  000.011: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/nvim-treesitter-context/plugin/treesitter-context.vim
253.732  000.011  000.011: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
253.879  000.035  000.035: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
254.005  000.036  000.036: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/prettier.nvim/plugin/prettier.vim
254.196  000.017  000.017: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/symbols-outline.nvim/plugin/symbols-outline.vim
254.712  000.289  000.289: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
254.807  000.024  000.024: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/todo-comments.nvim/plugin/todo.vim
255.080  003.481: loading packages
255.851  000.065  000.065: require('cmp_buffer.timer')
255.856  000.294  000.230: require('cmp_buffer.buffer')
255.859  000.421  000.127: require('cmp_buffer.source')
255.861  000.464  000.043: require('cmp_buffer')
255.886  000.504  000.040: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
256.182  000.222  000.222: require('cmp_cmdline')
256.206  000.258  000.037: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/cmp-cmdline/after/plugin/cmp_cmdline.lua
256.298  000.028  000.028: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/cmp-luasnip-choice/after/plugin/cmp_luasnip_choice.lua
256.376  000.021  000.021: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
256.669  000.224  000.224: require('cmp_path')
256.749  000.317  000.094: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/cmp-path/after/plugin/cmp_path.lua
257.094  000.085  000.085: require('cmp-rg.types')
257.098  000.268  000.183: require('cmp-rg')
257.141  000.327  000.059: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/cmp-rg/after/plugin/cmp-rg.lua
257.411  000.182  000.182: require('cmp_luasnip')
257.465  000.261  000.079: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/cmp_luasnip/after/plugin/cmp_luasnip.lua
257.906  000.209  000.209: require('cmp-buffer-lines.complete')
257.909  000.357  000.148: require('cmp-buffer-lines')
257.945  000.406  000.050: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/nvim-cmp-buffer-lines/after/plugin/cmp-buffer-lines.lua
257.948  000.746: loading after plugins
257.962  000.014: inits 3
261.259  003.297: reading ShaDa
261.286  000.027: making windows
264.719  000.046  000.046: sourcing /usr/local/share/nvim/runtime/compiler/zsh.vim
264.790  000.440  000.394: sourcing /usr/local/share/nvim/runtime/ftplugin/zsh.vim
266.171  000.168  000.168: sourcing /usr/local/share/nvim/runtime/indent/sh.vim
266.220  000.439  000.271: sourcing /usr/local/share/nvim/runtime/indent/zsh.vim
268.199  000.860  000.860: sourcing /usr/local/share/nvim/runtime/syntax/zsh.vim
293.310  000.234  000.234: require('luasnip.loaders.from_lua')
293.544  000.207  000.207: require('luasnip.loaders.from_snipmate')
300.391  000.453  000.453: require('nvim-treesitter.locals')
300.961  000.296  000.296: require('nvim-treesitter.incremental_selection')
301.179  000.180  000.180: require('nvim-treesitter.highlight')
301.727  000.468  000.468: require('editorconfig')
301.761  000.030  000.030: require('vim.fs')
302.266  000.226  000.226: require('virt-column.commands')
337.899  000.279  000.279: sourcing /usr/local/share/nvim/runtime/autoload/provider/clipboard.vim
338.130  072.734: opening buffers
342.114  000.118  000.118: require('bufferline.state')
342.156  003.908: BufEnter autocommands
344.870  001.680  001.680: require('vim.filetype.detect')
347.353  000.084  000.084: sourcing /usr/local/share/nvim/runtime/ftplugin/sh.vim
348.453  000.035  000.035: sourcing /usr/local/share/nvim/runtime/indent/sh.vim
351.549  002.070  002.070: sourcing /usr/local/share/nvim/runtime/syntax/sh.vim
368.866  000.365  000.365: require('vim.uri')
369.423  000.424  000.424: require('vim._system')
374.182  000.363  000.363: require('vim._watch')
374.633  001.281  000.918: require('vim.lsp._watchfiles')
374.638  001.632  000.351: require('vim.lsp._dynamic')
388.407  039.961: editing files in windows
405.797  017.391: VimEnter autocommands
405.803  000.006: UIEnter autocommands
405.807  000.003: before starting main loop
408.960  000.231  000.231: require('bufferline.tabpages')
409.244  000.238  000.238: require('bufferline.models')
409.341  000.093  000.093: require('bufferline.pick')
409.452  000.109  000.109: require('bufferline.duplicates')
409.673  000.211  000.211: require('bufferline.diagnostics')
409.968  000.099  000.099: require('bufferline.numbers')
410.167  000.135  000.135: require('bufferline.sorters')
410.364  000.163  000.163: require('bufferline.offset')
410.452  000.082  000.082: require('bufferline.custom_area')
440.807  033.638: first screen update
440.812  000.005: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.009  000.009: --- NVIM STARTING ---
000.098  000.089: event init
000.167  000.070: early init
000.223  000.056: locale set
000.254  000.031: init first window
000.544  000.290: inits 1
000.551  000.007: window checked
000.618  000.067: parsing arguments
001.095  000.064  000.064: require('vim.shared')
001.234  000.051  000.051: require('vim._meta')
001.237  000.138  000.087: require('vim._editor')
001.239  000.257  000.055: require('vim._init_packages')
001.243  000.368: init lua interpreter
002.349  001.107: expanding arguments
002.395  000.045: inits 2
002.701  000.306: init highlight


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.020  000.020: --- NVIM STARTING ---
000.174  000.154: event init
000.296  000.122: early init
000.400  000.104: locale set
000.453  000.053: init first window
001.003  000.549: inits 1
001.039  000.036: window checked
001.238  000.199: parsing arguments
002.209  000.098  000.098: require('vim.shared')
002.441  000.087  000.087: require('vim._meta')
002.445  000.229  000.142: require('vim._editor')
002.448  000.430  000.104: require('vim._init_packages')
002.456  000.788: init lua interpreter
002.597  000.142: expanding arguments
002.658  000.061: inits 2
003.286  000.627: init highlight
003.288  000.002: waiting for UI
003.723  000.435: done waiting for UI
003.747  000.024: clear screen
004.000  000.253: init default mappings & autocommands
007.378  000.097  000.097: sourcing /usr/local/share/nvim/runtime/ftplugin.vim
008.051  000.074  000.074: sourcing /usr/local/share/nvim/runtime/indent.vim
008.867  000.220  000.220: require('hinell.std')
008.892  000.404  000.185: require('hinell.bootstrap')
027.186  000.275  000.275: require('packer.util')
027.251  001.361  001.086: require('packer')
028.162  000.275  000.275: require('packer.log')
028.166  000.505  000.230: require('packer.async')
028.626  000.183  000.183: require('packer.result')
028.631  000.464  000.281: require('packer.jobs')
028.636  001.356  000.387: require('packer.plugin_utils')
028.946  000.302  000.302: require('packer.snapshot')
035.426  006.032  006.032: require('hinell.options')
036.578  001.095  001.095: require('vim.filetype')
036.965  001.536  000.442: require('hinell.filetypes')
037.062  000.094  000.094: require('hinell.plugins')
037.108  000.042  000.042: require('hinell.plugins.dressing')
037.143  000.032  000.032: require('hinell.plugins.nvim-devicons')
037.290  000.140  000.140: require('hinell.plugins.nvim-tree')
037.855  000.561  000.561: require('statuscol')
038.042  000.013  000.013: require('ffi')
038.055  000.192  000.179: require('statuscol.ffidef')
039.525  000.004  000.004: require('vim.F')
039.562  001.217  001.213: require('vim.diagnostic')
042.075  000.337  000.337: require('vim.lsp.log')
042.920  000.842  000.842: require('vim.lsp.protocol')
045.163  000.563  000.563: require('vim.lsp._snippet')
045.433  000.266  000.266: require('vim.highlight')
045.449  002.526  001.696: require('vim.lsp.util')
045.468  004.383  000.678: require('vim.lsp.handlers')
046.039  000.569  000.569: require('vim.lsp.rpc')
046.407  000.365  000.365: require('vim.lsp.sync')
046.972  000.563  000.563: require('vim.lsp.semantic_tokens')
047.580  000.605  000.605: require('vim.lsp.buf')
047.922  000.340  000.340: require('vim.lsp.diagnostic')
048.311  000.387  000.387: require('vim.lsp.codelens')
048.388  008.824  001.612: require('vim.lsp')
048.393  010.337  000.296: require('statuscol.builtin')
048.544  000.062  000.062: require('hinell.plugins.ui.themes')
048.803  000.144  000.144: require('material.util.config')
048.807  000.257  000.112: require('material')
049.027  000.218  000.218: require('material.colors')
049.625  000.230  000.230: require('vscode.config')
050.496  000.869  000.869: require('vscode.theme')
050.499  001.360  000.261: require('vscode')
051.160  000.165  000.165: require('lualine_require')
051.418  000.879  000.714: require('lualine')
052.514  000.395  000.395: require('lualine.highlight')
054.127  000.113  000.113: require('lualine.utils.mode')
058.671  000.060  000.060: require('hinell.neovim-api')
059.877  000.133  000.133: require('cmp.utils.debug')
060.612  000.499  000.499: require('cmp.utils.char')
060.620  000.739  000.240: require('cmp.utils.str')
061.360  000.244  000.244: require('cmp.utils.misc')
061.497  000.134  000.134: require('cmp.utils.buffer')
061.673  000.174  000.174: require('cmp.utils.api')
061.679  000.867  000.315: require('cmp.utils.keymap')
061.684  001.062  000.195: require('cmp.utils.feedkeys')
062.804  000.144  000.144: require('cmp.types.cmp')
063.062  000.255  000.255: require('cmp.types.lsp')
063.181  000.116  000.116: require('cmp.types.vim')
063.221  000.680  000.165: require('cmp.types')
063.227  000.949  000.269: require('cmp.config.mapping')
063.392  000.163  000.163: require('cmp.utils.cache')
063.874  000.292  000.292: require('cmp.config.compare')
063.876  000.480  000.189: require('cmp.config.default')
063.890  001.891  000.298: require('cmp.config')
063.903  002.218  000.327: require('cmp.utils.async')
064.233  000.135  000.135: require('cmp.utils.pattern')
064.260  000.356  000.221: require('cmp.context')
065.832  000.373  000.373: require('cmp.matcher')
065.838  001.094  000.721: require('cmp.entry')
065.844  001.583  000.489: require('cmp.source')
066.357  000.144  000.144: require('cmp.utils.event')
066.987  000.125  000.125: require('cmp.utils.options')
066.995  000.424  000.299: require('cmp.utils.window')
066.997  000.638  000.214: require('cmp.view.docs_view')
067.571  000.152  000.152: require('cmp.utils.autocmd')
067.584  000.585  000.432: require('cmp.view.custom_entries_view')
067.870  000.285  000.285: require('cmp.view.wildmenu_entries_view')
068.109  000.237  000.237: require('cmp.view.native_entries_view')
068.321  000.210  000.210: require('cmp.view.ghost_text_view')
068.329  002.484  000.385: require('cmp.view')
068.921  009.775  001.202: require('cmp.core')
069.143  000.131  000.131: require('cmp.config.sources')
069.276  000.130  000.130: require('cmp.config.window')
069.325  010.646  000.610: require('cmp')
070.179  000.045  000.045: require('luasnip.session')
070.551  000.369  000.369: require('luasnip-jsregexp')
070.557  000.782  000.368: require('luasnip.util.util')
070.786  000.047  000.047: require('luasnip.session.snippet_collection.source')
070.793  000.233  000.187: require('luasnip.session.snippet_collection')
071.534  000.628  000.628: require('luasnip.util._builtin_vars')
071.574  000.036  000.036: require('vim.inspect')
071.719  000.925  000.262: require('luasnip.util.environ')
071.794  000.071  000.071: require('luasnip.util.extend_decorator')
071.970  000.050  000.050: require('luasnip.loaders._caches')
072.235  000.123  000.123: require('luasnip.util.path')
072.239  000.267  000.144: require('luasnip.loaders.util')
072.251  000.455  000.139: require('luasnip.loaders')
072.390  000.133  000.133: require('luasnip.util.log')
072.657  000.040  000.040: require('luasnip.util.types')
072.765  000.105  000.105: require('luasnip.util.ext_opts')
072.840  000.072  000.072: require('luasnip.extras.filetype_functions')
072.993  000.592  000.374: require('luasnip.config')
072.996  003.669  000.477: require('luasnip')
073.951  000.325  000.325: require('luasnip.util.jsonc')
073.958  000.593  000.269: require('luasnip.loaders.from_vscode')
075.814  000.035  000.035: require('luasnip.nodes.key_indexer')
075.818  000.155  000.120: require('luasnip.nodes.util')
075.858  000.038  000.038: require('luasnip.util.events')
075.868  000.493  000.299: require('luasnip.nodes.node')
076.057  000.188  000.188: require('luasnip.nodes.insertNode')
076.134  000.074  000.074: require('luasnip.nodes.textNode')
076.271  000.133  000.133: require('luasnip.util.mark')
076.364  000.091  000.091: require('luasnip.util.pattern_tokenizer')
076.424  000.058  000.058: require('luasnip.util.dict')
076.503  000.076  000.076: require('luasnip.nodes.util.trig_engines')
076.529  001.764  000.651: require('luasnip.nodes.snippet')
076.531  001.833  000.069: require('luasnip.nodes.duplicate')
077.245  000.114  000.114: require('luasnip.util.parser.neovim_ast')
077.348  000.100  000.100: require('luasnip.util.str')
077.444  000.090  000.090: require('luasnip.util.directed_graph')
077.450  000.540  000.235: require('luasnip.util.parser.ast_utils')
077.584  000.133  000.133: require('luasnip.nodes.functionNode')
077.839  000.252  000.252: require('luasnip.nodes.choiceNode')
078.129  000.288  000.288: require('luasnip.nodes.dynamicNode')
078.193  000.061  000.061: require('luasnip.util.functions')
078.201  001.490  000.216: require('luasnip.util.parser.ast_parser')
078.491  000.288  000.288: require('luasnip.util.parser.neovim_parser')
078.529  001.913  000.134: require('luasnip.util.parser')
078.534  001.994  000.082: require('luasnip.nodes.snippetProxy')
078.629  000.092  000.092: require('luasnip.nodes.multiSnippet')
088.357  000.130  000.130: require('cmp-under-comparator')
089.530  000.140  000.140: require('cmp_nvim_lsp.source')
089.534  000.300  000.160: require('cmp_nvim_lsp')
090.356  000.125  000.125: require('nvim-autopairs._log')
090.593  000.235  000.235: require('nvim-autopairs.utils')
091.298  000.310  000.310: require('nvim-autopairs.conds')
091.304  000.540  000.229: require('nvim-autopairs.rule')
091.306  000.711  000.171: require('nvim-autopairs.rules.basic')
091.314  001.596  000.525: require('nvim-autopairs')
091.482  000.167  000.167: require('nvim-autopairs.completion.handlers')
091.486  001.948  000.186: require('nvim-autopairs.completion.cmp')
095.103  000.272  000.272: require('vim.treesitter.language')
095.112  000.847  000.575: require('vim.treesitter.query')
095.407  000.294  000.294: require('vim.treesitter._range')
095.414  001.774  000.634: require('vim.treesitter.languagetree')
095.420  002.227  000.453: require('vim.treesitter')
095.782  003.432  001.205: require('nvim-treesitter.parsers')
096.044  000.260  000.260: require('nvim-treesitter.utils')
096.050  004.096  000.404: require('nvim-treesitter.ts_utils')
096.054  004.309  000.213: require('nvim-autopairs.ts-conds')
096.056  004.442  000.133: require('nvim-autopairs.rules.ts_basic')
096.434  000.377  000.377: require('vim.treesitter.highlighter')
096.860  038.699  012.614: require('hinell.plugins.lsp.cmp')
096.901  000.038  000.038: require('hinell.plugins.tabula')
097.265  000.052  000.052: require('Comment.config')
097.669  000.183  000.183: require('Comment.ft')
097.674  000.406  000.224: require('Comment.utils')
097.809  000.134  000.134: require('Comment.opfunc')
097.891  000.080  000.080: require('Comment.extra')
097.895  000.785  000.113: require('Comment.api')
098.033  000.133  000.133: require('material.functions')
098.808  000.218  000.218: require('telescope._extensions')
098.812  000.491  000.273: require('telescope')
099.066  000.249  000.249: require('telescope.themes')
101.773  000.318  000.318: require('plenary.bit')
101.965  000.190  000.190: require('plenary.functional')
101.986  001.201  000.694: require('plenary.path')
101.999  001.503  000.302: require('plenary.strings')
102.197  000.196  000.196: require('telescope.deprecated')
103.322  000.440  000.440: require('plenary.log')
103.364  000.667  000.227: require('telescope.log')
104.388  000.494  000.494: require('plenary.job')
104.596  000.205  000.205: require('telescope.state')
104.605  001.238  000.538: require('telescope.utils')
104.611  002.412  000.508: require('telescope.sorters')
106.385  006.320  002.209: require('telescope.config')
107.136  000.334  000.334: require('plenary.window.border')
107.308  000.169  000.169: require('plenary.window')
107.467  000.157  000.157: require('plenary.popup.utils')
107.471  001.082  000.421: require('plenary.popup')
107.723  000.251  000.251: require('telescope.pickers.scroller')
107.937  000.212  000.212: require('telescope.actions.state')
108.191  000.252  000.252: require('telescope.actions.utils')
108.959  000.411  000.411: require('telescope.actions.mt')
109.010  000.817  000.405: require('telescope.actions.set')
109.699  000.358  000.358: require('telescope.config.resolve')
109.702  000.690  000.332: require('telescope.pickers.entry_display')
109.942  000.238  000.238: require('telescope.from_entry')
110.252  011.184  001.322: require('telescope.actions')
112.475  000.170  000.170: require('plenary.tbl')
112.482  000.393  000.223: require('plenary.vararg.rotate')
112.483  000.544  000.151: require('plenary.vararg')
112.648  000.163  000.163: require('plenary.errors')
112.653  000.937  000.231: require('plenary.async.async')
113.552  000.207  000.207: require('plenary.async.structs')
113.582  000.512  000.306: require('plenary.async.control')
113.591  000.754  000.242: require('plenary.async.util')
113.593  000.938  000.183: require('plenary.async.tests')
113.636  002.103  000.228: require('plenary.async')
113.958  000.320  000.320: require('telescope.debounce')
114.406  000.445  000.445: require('telescope.mappings')
114.696  000.287  000.287: require('telescope.pickers.highlights')
114.911  000.212  000.212: require('telescope.pickers.window')
115.510  000.293  000.293: require('telescope.algos.linked_list')
115.514  000.601  000.308: require('telescope.entry_manager')
115.743  000.227  000.227: require('telescope.pickers.multi')
115.766  005.511  001.316: require('telescope.pickers')
117.278  001.175  001.175: require('telescope.make_entry')
117.506  000.226  000.226: require('telescope.finders.async_static_finder')
118.330  000.185  000.185: require('plenary.class')
118.344  000.580  000.395: require('telescope._')
118.346  000.838  000.258: require('telescope.finders.async_oneshot_finder')
118.587  000.239  000.239: require('telescope.finders.async_job_finder')
118.593  002.826  000.348: require('telescope.finders')
120.553  001.958  001.958: require('gitignore.templates')
120.630  000.075  000.075: require('gitignore.order')
121.075  023.039  000.745: require('gitignore')
121.534  000.426  000.426: require('vim._inspector')
121.539  024.635  000.252: require('hinell.plugins.legendary')
121.740  000.197  000.197: require('hinell.plugins.ui.telescope')
121.796  000.053  000.053: require('hinell.plugins.ui.telescope-tabs')
122.308  000.340  000.340: require('catppuccin')
122.566  000.157  000.157: require('catppuccin.lib.hashing')
123.560  001.606  001.109: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/nvim/colors/catppuccin-frappe.vim
124.963  000.217  000.217: require('catppuccin.utils.lualine')
125.125  000.159  000.159: require('catppuccin.palettes')
125.276  000.148  000.148: require('catppuccin.palettes.frappe')
131.544  000.144  000.144: require('legendary.vendor.lazy')
131.571  000.723  000.579: require('legendary')
131.918  000.186  000.186: require('mason-core.path')
132.887  000.477  000.477: require('mason-core.functional')
133.187  000.101  000.101: require('mason-core.functional.data')
133.193  000.281  000.180: require('mason-core.functional.function')
133.319  000.112  000.112: require('mason-core.functional.relation')
133.445  000.120  000.120: require('mason-core.functional.logic')
133.457  001.537  000.547: require('mason-core.platform')
133.604  000.145  000.145: require('mason.settings')
133.606  002.033  000.166: require('mason')
133.638  000.030  000.030: require('hinell.plugins.mason')
134.084  000.442  000.442: require('telescope.builtin')
134.124  000.037  000.037: require('hinell.plugins.base64')
134.228  000.101  000.101: require('b64')
134.735  000.206  000.206: require('legendary.vendor.middleclass')
134.868  000.130  000.130: require('legendary.util')
135.457  000.149  000.149: require('legendary.config')
135.501  000.316  000.167: require('legendary.api.cache')
135.509  000.471  000.155: require('legendary.log')
135.512  000.641  000.170: require('legendary.toolbox')
135.652  000.139  000.139: require('legendary.vendor.sorter')
135.691  001.373  000.256: require('legendary.data.itemlist')
135.694  001.460  000.087: require('legendary.data.state')
135.913  000.109  000.109: require('legendary.data.filters')
136.028  000.329  000.220: require('legendary.data.function')
136.276  000.129  000.129: require('legendary.data.autocmd')
136.283  000.243  000.114: require('legendary.data.augroup')
136.622  000.219  000.219: require('legendary.data.keymap')
136.822  000.198  000.198: require('legendary.data.command')
136.833  000.548  000.131: require('legendary.data.itemgroup')
137.154  000.304  000.304: require('hinell.nvim-keymaps')
137.497  000.008  000.008: require('vim.keymap')
139.743  000.066  000.066: require('hinell.plugins.editor')
141.266  000.199  000.199: require('hinell.plugins.lsp')
141.655  000.088  000.088: require('hinell.plugins.diffview')
141.797  000.054  000.054: require('hinell.plugins.markdown')
141.920  133.622  035.533: require('hinell')
141.934  133.657  000.035: sourcing /home/alex/.config/nvim/init.vim
141.984  004.156: sourcing vimrc file(s)
143.277  000.877  000.877: sourcing /usr/local/share/nvim/runtime/filetype.lua
143.711  000.088  000.088: sourcing /usr/local/share/nvim/runtime/syntax/synload.vim
143.852  000.471  000.382: sourcing /usr/local/share/nvim/runtime/syntax/syntax.vim
145.532  000.158  000.158: sourcing /usr/local/share/nvim/runtime/plugin/gzip.vim
145.992  000.157  000.157: sourcing /usr/local/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
146.094  000.545  000.388: sourcing /usr/local/share/nvim/runtime/plugin/matchit.vim
146.246  000.137  000.137: sourcing /usr/local/share/nvim/runtime/plugin/matchparen.vim
146.586  000.326  000.326: sourcing /usr/local/share/nvim/runtime/plugin/netrwPlugin.vim
146.741  000.008  000.008: sourcing /home/alex/.local/share/nvim/rplugin.vim
146.748  000.136  000.128: sourcing /usr/local/share/nvim/runtime/plugin/rplugin.vim
146.817  000.054  000.054: sourcing /usr/local/share/nvim/runtime/plugin/shada.vim
146.858  000.019  000.019: sourcing /usr/local/share/nvim/runtime/plugin/spellfile.vim
146.968  000.091  000.091: sourcing /usr/local/share/nvim/runtime/plugin/tarPlugin.vim
147.067  000.074  000.074: sourcing /usr/local/share/nvim/runtime/plugin/tohtml.vim
147.101  000.014  000.014: sourcing /usr/local/share/nvim/runtime/plugin/tutor.vim
147.264  000.144  000.144: sourcing /usr/local/share/nvim/runtime/plugin/zipPlugin.vim
151.419  003.330  003.330: require('plenary.filetype')
156.730  000.101  000.101: require('lualine.extensions.nerdtree')
157.242  000.051  000.051: require('bufferline.lazy')
157.502  000.251  000.251: require('bufferline.commands')
157.996  000.489  000.489: require('bufferline.config')
158.001  001.060  000.269: require('bufferline')
158.246  000.243  000.243: require('bufferline.utils')
159.873  001.624  001.624: require('vim.version')
161.538  000.485  000.485: require('bufferline.groups')
161.639  000.063  000.063: require('bufferline.constants')
161.756  000.099  000.099: require('bufferline.colors')
162.130  000.174  000.174: require('bufferline.highlights')
163.684  000.842  000.842: require('bufferline.hover')
164.307  000.495  000.495: require('bufferline.ui')
165.227  000.157  000.157: require('colorizer.color')
165.811  000.371  000.371: require('colorizer.trie')
166.307  000.309  000.309: require('colorizer.utils')
166.311  000.497  000.188: require('colorizer.parser.names')
166.498  000.185  000.185: require('colorizer.parser.rgb')
166.675  000.175  000.175: require('colorizer.parser.hsl')
166.837  000.159  000.159: require('colorizer.parser.argb_hex')
167.001  000.162  000.162: require('colorizer.parser.rgba_hex')
167.326  000.323  000.323: require('colorizer.sass')
167.329  002.100  000.228: require('colorizer.matcher')
167.558  000.227  000.227: require('colorizer.tailwind')
167.564  002.773  000.289: require('colorizer.buffer')
167.570  003.226  000.453: require('colorizer')
168.155  000.253  000.253: require('mason-core.functional.list')
168.326  000.166  000.166: require('mason-core.functional.string')
168.353  000.741  000.321: require('mason.api.command')
168.536  000.179  000.179: require('mason-registry.sources')
168.698  000.135  000.135: require('legendary.deprecate')
168.841  000.123  000.123: require('legendary.extensions')
168.973  000.129  000.129: require('legendary.extensions.diffview')
170.607  000.565  000.565: require('lspconfig.util')
170.611  000.918  000.353: require('lspconfig.configs')
170.614  001.105  000.186: require('lspconfig')
170.801  000.185  000.185: require('lspconfig.server_configurations.clangd')
171.320  000.158  000.158: require('lspconfig.server_configurations.tsserver')
171.663  000.149  000.149: require('lspconfig.server_configurations.jsonls')
172.009  000.163  000.163: require('lspconfig.server_configurations.yamlls')
172.259  000.160  000.160: require('lspconfig.server_configurations.bashls')
172.489  000.151  000.151: require('lspconfig.server_configurations.html')
172.730  000.172  000.172: require('lspconfig.server_configurations.sqlls')
173.018  000.167  000.167: require('lspconfig.server_configurations.vimls')
173.626  000.266  000.266: require('vim.ui')
173.630  000.363  000.097: require('dressing.patch')
173.632  000.480  000.117: require('dressing')
174.079  000.442  000.442: require('dressing.config')
176.406  000.155  000.155: require('treesitter-context.cache')
176.452  000.850  000.695: require('treesitter-context')
177.619  000.158  000.158: require('nvim-treesitter.compat')
177.857  000.235  000.235: require('nvim-treesitter.tsrange')
178.033  000.173  000.173: require('nvim-treesitter.caching')
178.051  000.954  000.389: require('nvim-treesitter.query')
178.063  001.482  000.527: require('nvim-treesitter.configs')
178.947  000.261  000.261: require('nvim-treesitter.info')
179.269  000.319  000.319: require('nvim-treesitter.shell_command_selectors')
179.290  001.218  000.638: require('nvim-treesitter.install')
186.397  009.881  007.182: require('hinell.plugins.editor.treesitter')
186.946  000.325  000.325: require('telescope._extensions.telescope-tabs.main')
186.949  000.546  000.220: require('telescope-tabs')
187.503  000.172  000.172: require('telescope._extensions.conventional_commits.utils.format_commit_message')
187.675  000.170  000.170: require('telescope._extensions.conventional_commits.utils.input')
187.678  000.540  000.199: require('telescope._extensions.conventional_commits.actions')
188.047  000.179  000.179: require('telescope._extensions.conventional_commits.types')
188.049  000.370  000.192: require('telescope._extensions.conventional_commits.picker')
188.052  001.099  000.188: require('telescope._extensions.conventional_commits')
188.571  000.174  000.174: require('move.utils')
188.574  000.330  000.156: require('move.core.vert')
188.738  000.162  000.162: require('move.core.horiz')
188.743  000.686  000.194: require('move')
191.226  000.317  000.317: require('indent_blankline/utils')
191.231  000.989  000.672: require('indent_blankline')
191.453  000.095  000.095: require('Comment')
192.299  000.357  000.357: require('fzf_lib')
192.306  000.734  000.377: require('telescope._extensions.fzf')
192.869  000.213  000.213: require('virt-column.utils')
192.873  000.538  000.325: require('virt-column')
193.798  000.230  000.230: require('todo-comments.util')
193.812  000.608  000.378: require('todo-comments.config')
194.536  000.492  000.492: require('todo-comments.highlight')
194.539  000.726  000.233: require('todo-comments.jump')
194.542  001.578  000.243: require('todo-comments')
194.884  000.280  000.280: require('telescope._extensions.todo-comments')
194.999  000.110  000.110: require('cmp_luasnip_choice')
195.845  000.248  000.248: require('telescope.previewers.previewer')
196.345  000.497  000.497: require('telescope.previewers.term_previewer')
198.025  000.366  000.366: require('telescope.previewers.utils')
198.648  000.619  000.619: require('plenary.scandir')
198.698  002.351  001.365: require('telescope.previewers.buffer_previewer')
198.704  003.357  000.261: require('telescope.previewers')
198.710  003.692  000.335: require('telescope._extensions.luasnip')
198.918  000.198  000.198: require('lspconfig.server_configurations.lua_ls')
199.236  000.253  000.253: require('nvim-lastplace')
199.952  000.187  000.187: require('telescope._extensions.recent_files.utils')
199.977  000.512  000.326: require('telescope._extensions.recent_files.recent_files_picker')
199.980  000.724  000.212: require('telescope._extensions.recent_files')
200.296  000.047  000.047: sourcing /home/alex/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
203.442  000.251  000.251: require('barbecue.config.template')
203.448  000.467  000.216: require('barbecue.config')
205.142  001.355  001.355: require('nvim-web-devicons')
205.391  000.246  000.246: require('barbecue.utils')
205.398  001.949  000.348: require('barbecue.theme')
206.035  000.256  000.256: require('barbecue.ui.entry')
206.312  000.274  000.274: require('barbecue.ui.state')
207.456  000.392  000.392: require('nvim-navic.lib')
207.467  000.831  000.439: require('nvim-navic')
207.507  001.192  000.362: require('barbecue.ui.components')
207.512  002.111  000.388: require('barbecue.ui')
207.774  000.260  000.260: require('barbecue.autocmd')
207.778  006.973  002.186: require('barbecue')
208.649  000.189  000.189: require('catppuccin.utils.barbecue')
213.513  000.254  000.254: require('nvim-tree.notify')
214.954  000.294  000.294: require('nvim-tree.events')
215.865  000.267  000.267: require('nvim-tree.log')
216.692  000.258  000.258: require('nvim-tree.iterators.node-iterator')
216.730  000.863  000.604: require('nvim-tree.utils')
217.071  000.339  000.339: require('nvim-tree.git.utils')
217.472  000.398  000.398: require('nvim-tree.git.runner')
